video_url,comentario,autor
https://www.youtube.com/watch?v=5qpPPM5NLNw,"@glowtail3744 sorry for the long comment, u can ignore it lol, i just thought that i should clear up the fact that eastern europe isn’t just a commie block n fog aesthetic n that it can be very difficult n frustrating to live here, especially since we’ve never really seen our countries prosper under democracy (or in general).   we’ve taken a long road only for the alt right rhetoric to spread thru europe like wild fire, we didn’t get an obama era or an actual economic prosperity, i mean, for instance, right after my country joined the eu in hopes of rebuilding itself n its economy the recession happened. n it hit us so bad, many of us only recovered financially around 2013/2014.   i can assure u that in eastern europe the government listens to u even less. in my case there hasn’t been one presidency or political party (in the government n the parliament) that hasn’t been disappointing or outright harmful for my country (plus it is widely known that votes are faked or bought by different parties or candidates) like last year there was russian involvement in our presidential election n we had to redo it (hoping that the alt right candidate didn’t win cuz he would’ve embarrassed us in international n eu politics, he already has in the eu).   n the corruption is not only way too strong n present but its also so visible, like no one even bothers to hide it. even in medical care there’s so much nepotism n bribery, same with the judicial system.   our government is also dismissing the parliament by abusing emergency ordinances (so they basically make their own legislation n apply it under the pretense of an “emergency”) n it already cut the salaries of the public functionaries even more.   that’s excluding the very present communist practices n nostalgia n i live in romania, which has evolved so much, yet its still so bad.   there are even more shitty situations like serbia which has had protests all thru 2025 cuz of the train station accident that killed ppl (n the government literally berated the protesters n the police beat them in the streets). hungary has a very anti eu alt right president etc.   n forget about being a minority here, if ur gay u better move to the three main big cities that are more diverse (yet far from genuinely accepting n expensive to live in, even with a good paying job) n prepare to potentially lose ur family for being urself. god forbid ur trans, cuz ur gonna have to look into forums n documents with a handful of doctors spread across maybe 5 cities who would consult u (doesn’t mean they wont berate u or try to convince u ur just confused), be prepared with a mental list of the perfect answers in order to get a letter of recommendation, look into the handful of doctors who would be willing to operate on u (in the case of chest surgery) even if its not their main field (usually they specialize in reconstruction not masculinization) or having to literally sue ur cities local administration in order to change ur documents.   n the schools n colleges are bad, even the good ones. u don’t wanna know what i heard some of my teachers say during lectures (im a history major)",@sfinxul77
https://www.youtube.com/watch?v=5qpPPM5NLNw,16:16 what do you think about that TikTok?,@UnGatoDeOro
https://www.youtube.com/watch?v=5qpPPM5NLNw,"​ @UnGatoDeOro I don't know about the author of the comment, but as a fellow Eastern European, I want to pitch in.  Fear was a big part of my responsible behavior when I was a child. Corporal punishment is a big and normal part of parenting in many Slavic cultures. I remember being in first grade, and being asked by our teacher to raise our hand if our parents don't use corporal punishment. Two children out of thirty raised their hand, and I know for a fact that one of those two  also got corporal punishment very occasionally, maybe 3 times in her life by the age of 6.  I was folding laundry because I would be spanked otherwise. I was helping with dishes because I would be beaten and ridiculed and made fun of otherwise.   And guess what? I have the same struggle with growing up as the other older gen Z has (born 1997), and I think it's because of two reasons.  1)  Having more responsibilities as a child didn't transform into having more freedoms. Also, I didn't really learn how to stand up for myself, because even though I was left to deal with my own problems, I could never stand up to my parents because I would be beaten if I did. 2) the economy is fucked, the only single people I know who don't live with 3 roommates are people who live in a countryside and work remote, precisely as a cheap labour for some big tech company.",@IHasLegs2
https://www.youtube.com/watch?v=5qpPPM5NLNw,"​ @UnGatoDeOro  I think that tiktok is complete bull. In my experience, americans are the ones who are overly strict to kids to the point of not letting them have privacy and making them get a job at 16. Where I'm from, you're expected to help put with chores, but that's it.",@ileutur6863
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Actually expired inspection stickers they can give a ticket, but if registration is expired, they can tow it and impound the car!",@rhimaginemua
https://www.youtube.com/watch?v=5qpPPM5NLNw,@rhimaginemua  Yep! Still a BS law that only exists to inconvenience people,@ladyweirdo6035
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Actually the gen x'ers have also faced this problem from what I'm heard, they are only able to cope cause they could buy a house work however they wanted and run away from home to cope with the problem they deal",@marinaabeach
https://www.youtube.com/watch?v=5qpPPM5NLNw,​ @marinaabeach  I don't know what you're trying to say.,@keepsakecube
https://www.youtube.com/watch?v=5qpPPM5NLNw,And yet the solution to fix all our problems has been well thought out and blueprinted by Jacque Fresco and The Venus Project for decades.  And yet people keep making these videos talking about these problems while simultaneously ignoring the solution that will solve the problems?  Are people insane?,@steveharper879
https://www.youtube.com/watch?v=5qpPPM5NLNw,"The police state? I'm sorry but because your friend didn't pay insurance they got their car towed. Those rules have been in  place forever, and for good reason. Someone uninsured hits you, what happens, who pays?",@AnnaliseVolken
https://www.youtube.com/watch?v=5qpPPM5NLNw,"​ @AnnaliseVolken  in any normal world it would be a warning or just a fine for a lapse in coverage. Turns out they did actually have insurance up to date, but they didn't have the card in their glovebox bc it got mixed in with someone else's mail.   It's the city's policy to tow for REGISTRATION and not insurance, tho. So go ahead and justify how that one's reasonable for me. Even if it's a day past expiration, they'll tow your car. Its a fine for being poor and then a kick in the shins on top of that.",@keepsakecube
https://www.youtube.com/watch?v=5qpPPM5NLNw,"Not to mention, technology is actually terrifying when it's paired with driving.",@Specklewing
https://www.youtube.com/watch?v=5qpPPM5NLNw,this! i told everyone i know that the NYC subway is basically just a walmart version of the London tube (& every other metro system i've experienced in my life). i STILL prefer it 1000x to the aesthetically pleasing but sterile and lifeless suburbs where most of the sounds you hear outside are just from cars!,@fernthaisetthawatkul5569
https://www.youtube.com/watch?v=5qpPPM5NLNw,"As someone who's used the fabled European public transit.....my car is still much better and still somehow cheaper 😂. Also nobody is demolishing third spaces for parking lots or because of cars, you don't close a successful business for a peice of pavement. And your mental health isn't suffering because of cars it's suffering because you're on a nonstop doom propaganda drip from tik tok that's teaching you the terms you regurgitated here",@Patson20
